Scenario_ID,Flight,Scheduled Ha Block,Delay,From,To,Gate Nr.,Local Total,Actual_Window,D_s1_Unloading,D_s2_Transport,D_s3_Infeed,Total_Duration
2026-04-11_rep_1,AC826,18:56:00,-28.0,18:47:00,19:33:00,B34 A,207.0,25.0,18.54,0.11,46.0,64.66
2026-04-11_rep_1,AC832,18:17:00,-47.0,17:48:00,18:16:00,B30 A,168.0,25.0,12.82,0.1,28.0,40.92
2026-04-11_rep_1,AY1541,20:26:00,3.0,20:46:00,20:53:00,A60 ,114.0,23.0,8.05,2.1,7.0,17.15
2026-04-11_rep_1,AY1545,05:26:00,18.0,05:59:00,06:10:00,A53 ,106.0,21.0,7.04,1.91,11.0,19.95
2026-04-11_rep_1,AZ148,19:41:00,-24.0,19:28:00,19:32:00,A49 ,40.0,17.0,2.79,1.16,4.0,7.96
2026-04-11_rep_1,AZ156,21:52:00,-13.0,22:11:00,22:15:00,A55 ,103.0,39.0,7.78,2.32,4.0,14.1
2026-04-11_rep_1,AZ160,05:05:00,-23.0,05:00:00,05:04:00,A51 ,91.0,23.0,7.52,1.46,4.0,12.98
2026-04-11_rep_1,BA384,20:26:00,4.0,20:54:00,21:17:00,B17 A,40.0,30.0,3.42,0.09,23.0,26.51
2026-04-11_rep_1,BA388,06:19:00,-20.0,06:14:00,06:18:00,B7  A,90.0,19.0,7.58,1.74,4.0,13.32
2026-04-11_rep_1,BT601,20:00:00,-8.0,20:03:00,20:06:00,A53 ,17.0,16.0,1.21,1.78,3.0,5.99
2026-04-11_rep_1,CX275,19:31:00,0.0,19:44:00,20:20:00,B31 A,231.0,19.0,16.44,0.1,36.0,52.54
2026-04-11_rep_1,DL140,18:46:00,2.0,19:17:00,19:56:00,B37 A,199.0,35.0,16.06,0.08,39.0,55.14
2026-04-11_rep_1,EI630,20:45:00,-23.0,20:32:00,20:38:00,B11 A,77.0,15.0,5.75,0.09,6.0,11.83
2026-04-11_rep_1,EK181,06:36:00,5.0,06:54:00,07:26:00,B31 A,238.0,19.0,17.29,0.1,32.0,49.39
2026-04-11_rep_1,FH8014,02:26:00,-11.0,02:33:00,02:38:00,B14 A,156.0,24.0,10.33,0.08,5.0,15.41
2026-04-11_rep_1,FH8116,12:44:00,4.0,13:06:00,13:13:00,B38 A,140.0,27.0,8.98,0.12,7.0,16.11
2026-04-11_rep_1,GQ800,00:11:00,23.0,00:51:00,00:57:00,A58 ,121.0,23.0,9.47,1.35,6.0,16.82
2026-04-11_rep_1,GQ850,20:58:00,4.0,21:19:00,21:23:00,A51 ,114.0,25.0,11.12,1.62,4.0,16.73
2026-04-11_rep_1,HV9078,10:31:00,-2.0,10:47:00,10:50:00,A42 ,85.0,24.0,7.28,2.13,3.0,12.41
2026-04-11_rep_1,HV9264,02:00:00,-13.0,02:11:00,02:20:00,B34 A,153.0,29.0,13.33,0.09,9.0,22.42
2026-04-11_rep_1,IB1299,01:51:00,-24.0,01:42:00,01:43:00,A55 ,43.0,21.0,3.89,1.23,1.0,6.12
2026-04-11_rep_1,IB1301,06:06:00,132.0,08:38:00,08:41:00,A61 ,70.0,26.0,4.75,1.67,3.0,9.42
2026-04-11_rep_1,IB597,22:32:00,-12.0,22:46:00,22:55:00,A43 ,114.0,33.0,7.04,1.21,9.0,17.26
2026-04-11_rep_1,IB603,09:37:00,-4.0,09:42:00,09:51:00,A45 ,131.0,16.0,12.68,1.31,9.0,22.99
2026-04-11_rep_1,KM420,06:21:00,-22.0,06:18:00,06:23:00,A45 ,138.0,25.0,9.55,1.82,5.0,16.37
2026-04-11_rep_1,LH1004,18:50:00,12.0,19:19:00,19:22:00,A45 ,6.0,22.0,0.48,1.45,3.0,4.93
2026-04-11_rep_1,LH2282,19:01:00,-8.0,19:08:00,19:12:00,A47 ,3.0,21.0,0.23,1.58,4.0,5.81
2026-04-11_rep_1,LO231,09:41:00,-5.0,09:51:00,09:53:00,A53 ,54.0,21.0,6.29,1.77,2.0,10.06
2026-04-11_rep_1,LO233,05:47:00,-9.0,05:56:00,06:01:00,A55 ,111.0,25.0,7.84,1.93,5.0,14.77
2026-04-11_rep_1,LO235,20:30:00,-5.0,20:39:00,20:41:00,A59 ,23.0,19.0,1.95,1.98,2.0,5.93
2026-04-11_rep_1,LX780,01:20:00,-4.0,01:30:00,01:33:00,A43 ,53.0,19.0,3.83,1.7,3.0,8.54
2026-04-11_rep_1,LX786,19:56:00,-16.0,20:16:00,20:22:00,A43 ,42.0,42.0,3.1,1.86,6.0,10.96
2026-04-11_rep_1,LX788,05:40:00,15.0,06:30:00,06:35:00,A74 ,121.0,40.0,9.19,1.57,5.0,15.76
2026-04-11_rep_1,ME215,21:42:00,33.0,22:28:00,22:44:00,B36 A,184.0,20.0,12.72,0.11,16.0,28.82
2026-04-11_rep_1,MS725,01:50:00,31.0,02:36:00,02:44:00,B9  A,162.0,20.0,10.66,1.62,8.0,20.28
2026-04-11_rep_1,NH231,04:41:00,-32.0,04:22:00,04:47:00,B5  A,191.0,19.0,14.15,2.08,25.0,41.23
2026-04-11_rep_1,OS291,20:12:00,-1.0,20:28:00,20:31:00,A45 ,49.0,24.0,3.78,1.94,3.0,8.72
2026-04-11_rep_1,OS297,06:16:00,-9.0,06:21:00,06:24:00,A43 ,85.0,20.0,5.91,1.62,3.0,10.53
2026-04-11_rep_1,SK1593,01:40:00,4.0,02:02:00,02:05:00,A47 ,34.0,23.0,2.15,1.98,3.0,7.13
2026-04-11_rep_1,SK593,20:47:00,-13.0,20:43:00,20:44:00,A55 ,18.0,16.0,1.35,1.45,1.0,3.8
2026-04-11_rep_1,SK597,06:57:00,-4.0,07:07:00,07:15:00,A51 ,89.0,21.0,8.8,1.54,8.0,18.34
2026-04-11_rep_1,SN1138,10:21:00,-20.0,10:21:00,10:24:00,B28 A,87.0,26.0,6.03,0.1,3.0,9.13
2026-04-11_rep_1,SN1574,07:29:00,-12.0,07:50:00,07:54:00,A49 ,106.0,37.0,9.06,1.63,4.0,14.69
2026-04-11_rep_1,SN204,16:08:00,-5.0,16:24:00,16:48:00,B14 A,115.0,29.0,10.4,0.09,24.0,34.49
2026-04-11_rep_1,SN2094,00:20:00,15.0,01:15:00,01:17:00,B36 A,62.0,45.0,4.17,0.1,2.0,6.27
2026-04-11_rep_1,SN2104,19:58:00,-9.0,19:59:00,20:07:00,B27 A,8.0,13.0,0.6,0.09,8.0,8.7
2026-04-11_rep_1,SN2258,00:30:00,-4.0,00:39:00,00:40:00,A54 ,38.0,18.0,3.02,1.5,1.0,5.51
2026-04-11_rep_1,SN2298,19:48:00,-2.0,20:03:00,20:04:00,A42 ,15.0,20.0,1.29,2.07,1.0,4.36
2026-04-11_rep_1,SN2324,19:44:00,-7.0,19:55:00,19:56:00,A54 ,9.0,22.0,0.54,1.59,1.0,3.14
2026-04-11_rep_1,SN241,16:58:00,-11.0,17:09:00,17:29:00,B31 A,31.0,30.0,2.74,0.1,20.0,22.84
2026-04-11_rep_1,SN2582,00:11:00,9.0,00:44:00,00:48:00,A56 ,91.0,30.0,7.98,1.39,4.0,13.37
2026-04-11_rep_1,SN2592,19:24:00,-13.0,19:31:00,19:33:00,A50 ,16.0,24.0,1.16,1.55,2.0,4.71
2026-04-11_rep_1,SN2608,21:17:00,-6.0,21:42:00,21:44:00,A46 ,32.0,38.0,2.69,2.14,2.0,6.83
2026-04-11_rep_1,SN2612,00:43:00,-22.0,00:41:00,00:43:00,A61 ,39.0,23.0,3.22,2.04,2.0,7.26
2026-04-11_rep_1,SN2614,04:33:00,-17.0,04:25:00,04:27:00,A58 ,19.0,12.0,1.81,1.42,2.0,5.23
2026-04-11_rep_1,SN2624,23:56:00,-9.0,23:58:00,00:01:00,A46 ,11.0,17.0,0.7,1.58,3.0,5.29
2026-04-11_rep_1,SN2644,00:17:00,1.0,00:34:00,00:35:00,A50 ,31.0,23.0,3.0,1.93,1.0,5.92
2026-04-11_rep_1,SN2646,03:18:00,-3.0,03:30:00,03:32:00,A42 ,45.0,18.0,4.51,1.99,2.0,8.5
2026-04-11_rep_1,SN2652,09:59:00,-14.0,10:08:00,10:11:00,A60 ,89.0,27.0,8.43,1.26,3.0,12.68
2026-04-11_rep_1,SN2714,23:51:00,0.0,00:10:00,00:13:00,A44 ,49.0,25.0,3.9,2.02,3.0,8.92
2026-04-11_rep_1,SN2722,05:33:00,-5.0,05:46:00,05:50:00,A50 ,82.0,21.0,5.7,1.82,4.0,11.52
2026-04-11_rep_1,SN2726,19:27:00,-5.0,19:40:00,19:44:00,A46 ,7.0,25.0,0.68,1.27,4.0,5.95
2026-04-11_rep_1,SN2810,00:24:00,3.0,00:42:00,00:45:00,A40 ,78.0,19.0,7.31,1.68,3.0,12.0
2026-04-11_rep_1,SN2816,19:25:00,24.0,20:10:00,20:11:00,A55 ,12.0,26.0,0.98,1.76,1.0,3.73
2026-04-11_rep_1,SN2830,19:42:00,4.0,20:13:00,20:15:00,A52 ,29.0,34.0,2.6,1.85,2.0,6.44
2026-04-11_rep_1,SN2902,22:15:00,-2.0,22:33:00,22:36:00,A42 ,61.0,30.0,4.41,2.01,3.0,9.43
2026-04-11_rep_1,SN2906,06:58:00,-13.0,06:56:00,06:59:00,A46 ,52.0,14.0,3.7,1.78,3.0,8.47
2026-04-11_rep_1,SN3132,08:19:00,5.0,08:52:00,08:56:00,A62 ,115.0,32.0,10.45,1.58,4.0,16.03
2026-04-11_rep_1,SN3140,01:09:00,23.0,01:56:00,01:59:00,A65 ,62.0,28.0,5.98,1.61,3.0,10.58
2026-04-11_rep_1,SN3148,01:52:00,-4.0,02:15:00,02:18:00,A50 ,114.0,34.0,9.71,1.63,3.0,14.34
2026-04-11_rep_1,SN3154,21:17:00,-2.0,21:30:00,21:31:00,A56 ,24.0,22.0,2.16,2.09,1.0,5.25
2026-04-11_rep_1,SN3176,23:32:00,-8.0,23:45:00,23:49:00,A52 ,99.0,28.0,7.96,1.16,4.0,13.13
2026-04-11_rep_1,SN3182,07:23:00,-10.0,07:38:00,07:41:00,A64 ,115.0,28.0,9.56,1.76,3.0,14.32
2026-04-11_rep_1,SN3202,01:23:00,-1.0,01:49:00,01:55:00,A44 ,88.0,30.0,7.63,1.47,6.0,15.1
2026-04-11_rep_1,SN3238,05:34:00,-21.0,05:36:00,05:39:00,A44 ,95.0,27.0,8.79,1.59,3.0,13.37
2026-04-11_rep_1,SN3246,00:31:00,8.0,01:04:00,01:09:00,A42 ,118.0,31.0,14.1,1.43,5.0,20.54
2026-04-11_rep_1,SN3256,01:06:00,-7.0,01:28:00,01:33:00,A52 ,116.0,35.0,10.36,1.89,5.0,17.25
2026-04-11_rep_1,SN3344,07:21:00,-11.0,07:27:00,07:29:00,A59 ,37.0,23.0,3.55,1.86,2.0,7.41
2026-04-11_rep_1,SN358,17:19:00,47.0,18:25:00,19:07:00,B29 A,196.0,23.0,19.68,0.11,42.0,61.8
2026-04-11_rep_1,SN3588,01:41:00,9.0,02:25:00,02:31:00,A58 ,63.0,41.0,5.76,1.74,6.0,13.5
2026-04-11_rep_1,SN3604,19:29:00,30.0,20:35:00,20:36:00,A58 ,25.0,40.0,1.53,2.15,1.0,4.69
2026-04-11_rep_1,SN3618,02:37:00,-17.0,02:36:00,02:39:00,A48 ,89.0,23.0,8.22,1.7,3.0,12.92
2026-04-11_rep_1,SN3622,05:14:00,-8.0,05:24:00,05:27:00,A52 ,63.0,22.0,5.41,1.82,3.0,10.23
2026-04-11_rep_1,SN3632,20:35:00,-27.0,20:26:00,20:41:00,A57 ,4.0,23.0,0.29,1.5,15.0,16.78
2026-04-11_rep_1,SN3634,22:01:00,34.0,22:53:00,23:07:00,A58 ,2.0,24.0,0.14,1.5,14.0,15.64
2026-04-11_rep_1,SN3668,00:55:00,-5.0,01:05:00,01:08:00,A63 ,59.0,20.0,4.02,1.5,3.0,8.52
2026-04-11_rep_1,SN369,16:13:00,5.0,16:38:00,17:02:00,B40 A,78.0,28.0,5.08,0.1,24.0,29.17
2026-04-11_rep_1,SN3698,01:36:00,-4.0,02:00:00,02:03:00,A62 ,102.0,34.0,8.79,1.88,3.0,13.67
2026-04-11_rep_1,SN3704,04:20:00,-6.0,04:34:00,04:39:00,A57 ,86.0,25.0,6.26,1.6,5.0,12.86
2026-04-11_rep_1,SN3708,18:43:00,-13.0,18:49:00,19:00:00,A40 ,35.0,22.0,2.54,1.75,11.0,15.29
2026-04-11_rep_1,SN3712,01:05:00,-5.0,01:18:00,01:20:00,A64 ,60.0,23.0,4.91,1.17,2.0,8.08
2026-04-11_rep_1,SN3722,01:58:00,40.0,03:01:00,03:05:00,A46 ,116.0,26.0,7.61,1.51,4.0,13.12
2026-04-11_rep_1,SN3732,19:38:00,-12.0,20:01:00,20:11:00,A56 ,15.0,38.0,1.13,1.21,10.0,12.34
2026-04-11_rep_1,SN3734,23:55:00,-2.0,00:21:00,00:24:00,A48 ,88.0,33.0,6.19,1.56,3.0,10.75
2026-04-11_rep_1,SN3736,05:29:00,38.0,06:38:00,06:41:00,A42 ,96.0,35.0,9.33,1.41,3.0,13.74
2026-04-11_rep_1,SN3738,10:16:00,-5.0,10:34:00,10:38:00,A68 ,101.0,29.0,8.48,1.9,4.0,14.37
2026-04-11_rep_1,SN3740,08:13:00,-23.0,08:19:00,08:23:00,A70 ,131.0,32.0,9.91,1.62,4.0,15.53
2026-04-11_rep_1,SN3752,07:25:00,14.0,07:57:00,08:00:00,A57 ,79.0,23.0,9.33,1.49,3.0,13.82
2026-04-11_rep_1,SN3766,06:55:00,-19.0,07:00:00,07:05:00,A56 ,129.0,29.0,14.75,1.94,5.0,21.69
2026-04-11_rep_1,SN3768,07:31:00,67.0,08:59:00,09:07:00,A66 ,129.0,27.0,10.03,1.57,8.0,19.6
2026-04-11_rep_1,SN3772,22:42:00,-25.0,22:37:00,22:39:00,A40 ,88.0,27.0,6.72,1.47,2.0,10.19
2026-04-11_rep_1,SN3774,10:17:00,-7.0,10:31:00,10:34:00,A52 ,71.0,28.0,6.05,1.88,3.0,10.93
2026-04-11_rep_1,SN3780,05:03:00,-14.0,05:12:00,05:19:00,A40 ,71.0,26.0,7.17,2.23,7.0,16.39
2026-04-11_rep_1,SN3782,10:36:00,97.0,12:42:00,12:49:00,A55 ,135.0,35.0,9.74,2.07,7.0,18.8
2026-04-11_rep_1,SN3784,10:26:00,-13.0,10:35:00,12:01:00,A50 ,134.0,28.0,9.87,1.61,86.0,97.48
2026-04-11_rep_1,SN3802,03:03:00,-1.0,03:19:00,03:38:00,A44 ,152.0,20.0,13.27,1.32,19.0,33.59
2026-04-11_rep_1,SN3806,09:44:00,-7.0,10:02:00,10:07:00,A54 ,120.0,29.0,11.62,1.58,5.0,18.19
2026-04-11_rep_1,SN3820,11:50:00,13.0,12:22:00,12:27:00,A44 ,97.0,89.0,7.44,1.72,5.0,14.17
2026-04-11_rep_1,SN3828,10:54:00,-8.0,12:01:00,12:20:00,A61 ,125.0,79.0,10.11,1.4,19.0,30.5
2026-04-11_rep_1,SN3886,10:15:00,26.0,10:53:00,12:12:00,B14 A,152.0,17.0,15.46,0.1,79.0,94.56
2026-04-11_rep_1,SN3894,23:34:00,-5.0,23:47:00,23:55:00,B34 A,115.0,22.0,9.39,0.12,8.0,17.51
2026-04-11_rep_1,SN467,17:51:00,-12.0,18:03:00,18:28:00,B28 A,63.0,30.0,4.37,0.09,25.0,29.46
2026-04-11_rep_1,SN502,18:45:00,-44.0,18:10:00,18:38:00,B5  A,176.0,14.0,12.31,1.67,28.0,41.98
2026-04-11_rep_1,SN516,18:31:00,-17.0,18:27:00,18:58:00,B38 A,37.0,19.0,3.17,0.09,31.0,34.26
2026-04-11_rep_1,SQ304,18:30:00,15.0,19:00:00,19:34:00,B11 A,223.0,20.0,18.56,0.09,34.0,52.65
2026-04-11_rep_1,TB1012,23:40:00,-1.0,00:02:00,00:07:00,A57 ,123.0,28.0,10.64,1.98,5.0,17.62
2026-04-11_rep_1,TB1014,23:50:00,12.0,00:25:00,00:30:00,A43 ,112.0,28.0,8.07,1.63,5.0,14.7
2026-04-11_rep_1,TB1112,23:35:00,-17.0,23:39:00,23:42:00,A47 ,76.0,26.0,7.64,2.05,3.0,12.69
2026-04-11_rep_1,TB1135,00:31:00,35.0,01:21:00,01:24:00,A53 ,68.0,21.0,4.36,1.61,3.0,8.97
2026-04-11_rep_1,TB1312,23:36:00,-2.0,23:51:00,23:54:00,A45 ,92.0,23.0,6.49,2.05,3.0,11.55
2026-04-11_rep_1,TB1502,10:55:00,81.0,12:39:00,12:54:00,A63 ,133.0,28.0,9.34,2.69,15.0,27.03
2026-04-11_rep_1,TB1552,10:15:00,16.0,10:50:00,10:59:00,A69 ,164.0,24.0,12.55,2.21,9.0,23.76
2026-04-11_rep_1,TB1554,03:54:00,-8.0,04:03:00,04:12:00,A55 ,145.0,26.0,14.11,1.58,9.0,24.69
2026-04-11_rep_1,TB1702,09:26:00,3.0,09:48:00,09:54:00,A43 ,151.0,25.0,11.69,1.29,6.0,18.97
2026-04-11_rep_1,TB1704,08:56:00,-15.0,09:04:00,09:09:00,A65 ,147.0,29.0,12.24,1.64,5.0,18.88
2026-04-11_rep_1,TB1756,10:30:00,7.0,10:58:00,12:09:00,A65 ,164.0,26.0,16.8,1.63,71.0,89.43
2026-04-11_rep_1,TB1758,10:32:00,128.0,13:03:00,13:08:00,A72 ,142.0,30.0,16.59,1.08,5.0,22.67
2026-04-11_rep_1,TB2031,07:32:00,-24.0,07:24:00,07:33:00,B30 A,152.0,23.0,12.35,0.09,9.0,21.44
2026-04-11_rep_1,TB2614,08:39:00,12.0,09:10:00,09:15:00,B9  A,138.0,23.0,9.99,2.1,5.0,17.09
2026-04-11_rep_1,TB2752,23:49:00,-23.0,23:40:00,23:44:00,B27 A,79.0,18.0,7.2,0.11,4.0,11.3
2026-04-11_rep_1,TB3012,05:37:00,-3.0,05:51:00,05:58:00,B36 A,155.0,24.0,14.1,0.1,7.0,21.2
2026-04-11_rep_1,TG934,18:22:00,29.0,19:11:00,19:46:00,B17 A,245.0,27.0,16.53,0.08,35.0,51.61
2026-04-11_rep_1,TK1937,21:16:00,16.0,21:49:00,22:10:00,B34 A,237.0,23.0,16.98,0.1,21.0,38.08
2026-04-11_rep_1,TK1939,04:56:00,4.0,05:13:00,05:26:00,B28 A,169.0,19.0,15.78,0.15,13.0,28.93
2026-04-11_rep_1,TK1941,08:33:00,11.0,08:54:00,09:10:00,B7  A,161.0,18.0,13.11,1.74,16.0,30.85
2026-04-11_rep_1,TK1943,00:32:00,6.0,00:57:00,01:09:00,B28 A,136.0,26.0,9.51,0.11,12.0,21.61
2026-04-11_rep_1,TP640,22:06:00,57.0,23:13:00,23:20:00,A49 ,61.0,16.0,4.74,1.7,7.0,13.44
2026-04-11_rep_1,TP642,02:11:00,-13.0,02:11:00,02:20:00,A57 ,123.0,19.0,11.89,1.98,9.0,22.87
2026-04-11_rep_1,TP644,07:10:00,-6.0,07:24:00,07:31:00,A53 ,123.0,25.0,12.3,1.8,7.0,21.09
2026-04-11_rep_1,TP646,11:00:00,79.0,12:42:00,12:51:00,A51 ,146.0,28.0,13.64,1.5,9.0,24.14
2026-04-11_rep_1,TU954,22:31:00,-20.0,22:33:00,22:44:00,B29 A,115.0,28.0,13.28,0.1,11.0,24.38
2026-04-11_rep_1,UA950,18:19:00,2.0,18:50:00,19:18:00,B31 A,241.0,33.0,19.88,0.1,28.0,47.98
2026-04-11_rep_1,UA972,20:05:00,-10.0,20:08:00,20:39:00,B38 A,168.0,18.0,13.57,0.08,31.0,44.65
2026-04-11_rep_1,UA994,18:49:00,-31.0,18:38:00,19:09:00,B40 A,186.0,24.0,12.67,0.08,31.0,43.75
2026-04-11_rep_1,UX1171,20:51:00,5.0,21:38:00,21:40:00,A50 ,51.0,48.0,3.39,1.34,2.0,6.73
2026-04-11_rep_1,UX1173,04:46:00,-19.0,04:47:00,04:51:00,A47 ,85.0,26.0,6.35,1.77,4.0,12.11
2026-04-11_rep_1,VF65,22:22:00,0.0,22:48:00,22:52:00,B11 A,108.0,33.0,8.01,0.13,4.0,12.14
2026-04-11_rep_1,VF67,03:19:00,15.0,03:53:00,04:02:00,B28 A,186.0,28.0,12.22,0.09,9.0,21.31
2026-04-11_rep_1,VY1332,20:29:00,-25.0,20:21:00,20:22:00,A47 ,16.0,21.0,1.55,1.94,1.0,4.49
2026-04-11_rep_1,VY1334,07:06:00,-16.0,07:09:00,07:11:00,A47 ,71.0,25.0,5.36,1.7,2.0,9.06
2026-04-11_rep_1,VY1470,19:51:00,8.0,20:13:00,20:14:00,A51 ,20.0,20.0,1.87,1.93,1.0,4.8
2026-04-11_rep_1,VY2150,21:30:00,-24.0,21:27:00,21:29:00,A53 ,52.0,26.0,4.6,1.39,2.0,7.99
2026-04-11_rep_1,VY6814,01:44:00,9.0,02:11:00,02:14:00,A51 ,48.0,22.0,4.11,1.36,3.0,8.47
2026-04-11_rep_1,VY8978,23:51:00,-22.0,23:41:00,23:43:00,A51 ,49.0,18.0,4.83,1.81,2.0,8.64
2026-04-11_rep_1,VY8980,20:50:00,-12.0,20:56:00,21:00:00,A49 ,28.0,23.0,2.0,2.05,4.0,8.05
2026-04-11_rep_1,VY8982,04:21:00,-9.0,04:24:00,04:27:00,A43 ,82.0,18.0,6.19,2.05,3.0,11.25
2026-04-11_rep_1,VY8984,07:57:00,-22.0,07:48:00,07:50:00,A43 ,54.0,20.0,3.99,1.81,2.0,7.79
2026-04-11_rep_1,VY8986,01:36:00,-16.0,01:34:00,01:40:00,A45 ,75.0,20.0,5.73,1.48,6.0,13.22
2026-04-11_rep_1,XC5016,01:40:00,2.0,02:04:00,02:16:00,B5  A,147.0,27.0,10.25,1.94,12.0,24.2
2026-04-11_rep_2,AC826,18:56:00,-28.0,18:47:00,19:33:00,B34 A,207.0,25.0,17.32,0.08,46.0,63.4
2026-04-11_rep_2,AC832,18:17:00,-47.0,17:48:00,18:16:00,B30 A,168.0,25.0,12.87,0.1,28.0,40.97
2026-04-11_rep_2,AY1541,20:26:00,3.0,20:46:00,20:53:00,A60 ,114.0,23.0,9.0,1.86,7.0,17.86
2026-04-11_rep_2,AY1545,05:26:00,18.0,05:59:00,06:10:00,A53 ,106.0,21.0,8.81,1.75,11.0,21.57
2026-04-11_rep_2,AZ148,19:41:00,-24.0,19:28:00,19:32:00,A49 ,40.0,17.0,3.28,1.62,4.0,8.9
2026-04-11_rep_2,AZ156,21:52:00,-13.0,22:11:00,22:15:00,A55 ,103.0,39.0,8.88,1.75,4.0,14.63
2026-04-11_rep_2,AZ160,05:05:00,-23.0,05:00:00,05:04:00,A51 ,91.0,23.0,7.44,1.38,4.0,12.81
2026-04-11_rep_2,BA384,20:26:00,4.0,20:54:00,21:17:00,B17 A,40.0,30.0,2.43,0.08,23.0,25.51
2026-04-11_rep_2,BA388,06:19:00,-20.0,06:14:00,06:18:00,B7  A,90.0,19.0,9.15,1.67,4.0,14.82
2026-04-11_rep_2,BT601,20:00:00,-8.0,20:03:00,20:06:00,A53 ,17.0,16.0,1.2,1.42,3.0,5.63
2026-04-11_rep_2,CX275,19:31:00,0.0,19:44:00,20:20:00,B31 A,231.0,19.0,16.31,0.09,36.0,52.41
2026-04-11_rep_2,DL140,18:46:00,2.0,19:17:00,19:56:00,B37 A,199.0,35.0,16.09,0.09,39.0,55.18
2026-04-11_rep_2,EI630,20:45:00,-23.0,20:32:00,20:38:00,B11 A,77.0,15.0,5.27,0.1,6.0,11.37
2026-04-11_rep_2,EK181,06:36:00,5.0,06:54:00,07:26:00,B31 A,238.0,19.0,17.12,0.1,32.0,49.21
2026-04-11_rep_2,FH8014,02:26:00,-11.0,02:33:00,02:38:00,B14 A,156.0,24.0,11.72,0.1,5.0,16.82
2026-04-11_rep_2,FH8116,12:44:00,4.0,13:06:00,13:13:00,B38 A,140.0,27.0,9.25,0.11,7.0,16.36
2026-04-11_rep_2,GQ800,00:11:00,23.0,00:51:00,00:57:00,A58 ,121.0,23.0,11.64,1.63,6.0,19.27
2026-04-11_rep_2,GQ850,20:58:00,4.0,21:19:00,21:23:00,A51 ,114.0,25.0,11.01,1.74,4.0,16.75
2026-04-11_rep_2,HV9078,10:31:00,-2.0,10:47:00,10:50:00,A42 ,85.0,24.0,6.53,1.32,3.0,10.85
2026-04-11_rep_2,HV9264,02:00:00,-13.0,02:11:00,02:20:00,B34 A,153.0,29.0,10.73,0.1,9.0,19.83
2026-04-11_rep_2,IB1299,01:51:00,-24.0,01:42:00,01:43:00,A55 ,43.0,21.0,3.64,2.2,1.0,6.84
2026-04-11_rep_2,IB1301,06:06:00,132.0,08:38:00,08:41:00,A61 ,70.0,26.0,4.4,2.02,3.0,9.42
2026-04-11_rep_2,IB597,22:32:00,-12.0,22:46:00,22:55:00,A43 ,114.0,33.0,8.24,1.54,9.0,18.77
2026-04-11_rep_2,IB603,09:37:00,-4.0,09:42:00,09:51:00,A45 ,131.0,16.0,10.03,1.67,9.0,20.7
2026-04-11_rep_2,KM420,06:21:00,-22.0,06:18:00,06:23:00,A45 ,138.0,25.0,11.8,1.68,5.0,18.48
2026-04-11_rep_2,LH1004,18:50:00,12.0,19:19:00,19:22:00,A45 ,6.0,22.0,0.51,1.58,3.0,5.09
2026-04-11_rep_2,LH2282,19:01:00,-8.0,19:08:00,19:12:00,A47 ,3.0,21.0,0.25,1.59,4.0,5.84
2026-04-11_rep_2,LO231,09:41:00,-5.0,09:51:00,09:53:00,A53 ,54.0,21.0,5.59,1.89,2.0,9.48
2026-04-11_rep_2,LO233,05:47:00,-9.0,05:56:00,06:01:00,A55 ,111.0,25.0,8.45,2.07,5.0,15.52
2026-04-11_rep_2,LO235,20:30:00,-5.0,20:39:00,20:41:00,A59 ,23.0,19.0,1.78,2.13,2.0,5.91
2026-04-11_rep_2,LX780,01:20:00,-4.0,01:30:00,01:33:00,A43 ,53.0,19.0,3.41,1.67,3.0,8.08
2026-04-11_rep_2,LX786,19:56:00,-16.0,20:16:00,20:22:00,A43 ,42.0,42.0,3.26,1.51,6.0,10.76
2026-04-11_rep_2,LX788,05:40:00,15.0,06:30:00,06:35:00,A74 ,121.0,40.0,7.69,1.93,5.0,14.62
2026-04-11_rep_2,ME215,21:42:00,33.0,22:28:00,22:44:00,B36 A,184.0,20.0,13.41,0.12,16.0,29.53
2026-04-11_rep_2,MS725,01:50:00,31.0,02:36:00,02:44:00,B9  A,162.0,20.0,11.96,1.36,8.0,21.32
2026-04-11_rep_2,NH231,04:41:00,-32.0,04:22:00,04:47:00,B5  A,191.0,19.0,14.54,1.32,25.0,40.86
2026-04-11_rep_2,OS291,20:12:00,-1.0,20:28:00,20:31:00,A45 ,49.0,24.0,3.96,1.97,3.0,8.93
2026-04-11_rep_2,OS297,06:16:00,-9.0,06:21:00,06:24:00,A43 ,85.0,20.0,5.62,1.73,3.0,10.35
2026-04-11_rep_2,SK1593,01:40:00,4.0,02:02:00,02:05:00,A47 ,34.0,23.0,2.88,1.5,3.0,7.38
2026-04-11_rep_2,SK593,20:47:00,-13.0,20:43:00,20:44:00,A55 ,18.0,16.0,1.97,1.95,1.0,4.93
2026-04-11_rep_2,SK597,06:57:00,-4.0,07:07:00,07:15:00,A51 ,89.0,21.0,6.06,1.74,8.0,15.8
2026-04-11_rep_2,SN1138,10:21:00,-20.0,10:21:00,10:24:00,B28 A,87.0,26.0,7.82,0.07,3.0,10.89
2026-04-11_rep_2,SN1574,07:29:00,-12.0,07:50:00,07:54:00,A49 ,106.0,37.0,7.51,2.06,4.0,13.57
2026-04-11_rep_2,SN204,16:08:00,-5.0,16:24:00,16:48:00,B14 A,115.0,29.0,8.08,0.09,24.0,32.16
