Date,Flight,Scheduled Time,E/A Time,Delay,Scheduled Ha Block,Ha Block,From,To,Gate Nr.,Local Total
2026-04-03,UX1173,2026-04-03 20:40:00,2026-04-03 20:47:00,7.0,2026-04-03 20:47:00,2026-04-03 20:54:00,2026-04-03 21:08:00,2026-04-03 21:10:00,A51 ,57.0
2026-04-03,VF65,2026-04-03 14:15:00,2026-04-03 14:07:00,-8.0,2026-04-03 14:20:00,2026-04-03 14:12:00,2026-04-03 14:27:00,2026-04-03 14:32:00,B27 A,85.0
2026-04-03,VF67,2026-04-03 19:10:00,2026-04-03 18:54:00,-16.0,2026-04-03 19:16:00,2026-04-03 19:00:00,2026-04-03 19:21:00,2026-04-03 19:28:00,B28 A,113.0
2026-04-03,VY1332,2026-04-03 12:05:00,2026-04-03 12:06:00,1.0,2026-04-03 12:10:00,2026-04-03 12:11:00,2026-04-03 12:19:00,2026-04-03 12:20:00,A59 ,14.0
2026-04-03,VY3650,2026-04-03 20:10:00,2026-04-03 19:57:00,-13.0,2026-04-03 20:16:00,2026-04-03 20:03:00,2026-04-03 20:16:00,2026-04-03 20:17:00,A47 ,28.0
2026-04-03,VY8980,2026-04-03 12:45:00,2026-04-03 12:53:00,8.0,2026-04-03 12:51:00,2026-04-03 12:59:00,2026-04-03 13:17:00,2026-04-03 13:20:00,A45 ,16.0
2026-04-03,VY8982,2026-04-03 20:25:00,2026-04-03 20:20:00,-5.0,2026-04-03 20:30:00,2026-04-03 20:25:00,2026-04-03 20:50:00,2026-04-03 20:56:00,A59 ,115.0
2026-04-03,VY8984,2026-04-04 00:00:00,2026-04-03 23:50:00,-10.0,2026-04-04 00:06:00,2026-04-03 23:56:00,2026-04-04 00:09:00,2026-04-04 00:16:00,A43 ,90.0
2026-04-03,VY8986,2026-04-03 17:30:00,2026-04-03 17:37:00,7.0,2026-04-03 17:36:00,2026-04-03 17:43:00,2026-04-03 18:14:00,2026-04-03 18:15:00,A43 ,35.0
2026-04-04,AC826,2026-04-04 11:50:00,2026-04-04 11:12:00,-38.0,2026-04-04 11:57:00,2026-04-04 11:19:00,2026-04-04 11:42:00,2026-04-04 12:11:00,B14 A,129.0
2026-04-04,AC832,2026-04-04 11:10:00,2026-04-04 10:33:00,-37.0,2026-04-04 11:16:00,2026-04-04 10:39:00,2026-04-04 10:54:00,2026-04-04 11:24:00,B5  A,101.0
2026-04-04,AY1541,2026-04-04 13:20:00,2026-04-04 13:14:00,-6.0,2026-04-04 13:26:00,2026-04-04 13:20:00,2026-04-04 13:36:00,2026-04-04 13:40:00,A60 ,73.0
2026-04-04,AY1545,2026-04-04 22:20:00,2026-04-04 22:33:00,13.0,2026-04-04 22:26:00,2026-04-04 22:39:00,2026-04-04 23:03:00,2026-04-04 23:08:00,A57 ,87.0
2026-04-04,AZ148,2026-04-04 12:35:00,2026-04-04 12:30:00,-5.0,2026-04-04 12:41:00,2026-04-04 12:36:00,2026-04-04 12:47:00,2026-04-04 13:02:00,A47 ,4.0
2026-04-04,AZ156,2026-04-04 14:45:00,2026-04-04 14:33:00,-12.0,2026-04-04 14:52:00,2026-04-04 14:40:00,2026-04-04 14:53:00,2026-04-04 14:54:00,A45 ,16.0
2026-04-04,AZ160,2026-04-04 22:00:00,2026-04-04 22:01:00,1.0,2026-04-04 22:07:00,2026-04-04 22:08:00,2026-04-04 22:26:00,2026-04-04 22:30:00,A47 ,50.0
2026-04-04,BA384,2026-04-04 13:55:00,2026-04-04 13:50:00,-5.0,2026-04-04 14:00:00,2026-04-04 13:55:00,2026-04-04 14:05:00,2026-04-04 14:11:00,B27 A,62.0
2026-04-04,BA388,2026-04-04 23:15:00,2026-04-04 22:58:00,-17.0,2026-04-04 23:22:00,2026-04-04 23:05:00,2026-04-04 23:23:00,2026-04-04 23:35:00,B7  A,106.0
2026-04-04,CX275,2026-04-04 12:25:00,2026-04-04 12:10:00,-15.0,2026-04-04 12:31:00,2026-04-04 12:16:00,2026-04-04 12:27:00,2026-04-04 13:06:00,B11 A,305.0
2026-04-04,DL140,2026-04-04 11:40:00,2026-04-04 10:49:00,-51.0,2026-04-04 11:47:00,2026-04-04 10:56:00,2026-04-04 11:22:00,2026-04-04 11:52:00,B34 A,203.0
2026-04-04,EI630,2026-04-04 13:40:00,2026-04-04 13:29:00,-11.0,2026-04-04 13:45:00,2026-04-04 13:34:00,2026-04-04 13:45:00,2026-04-04 13:50:00,B17 A,72.0
2026-04-04,EK181,2026-04-04 23:30:00,2026-04-04 23:28:00,-2.0,2026-04-04 23:35:00,2026-04-04 23:33:00,2026-04-04 23:47:00,2026-04-05 00:17:00,B31 A,250.0
2026-04-04,ET750,2026-04-04 11:05:00,2026-04-04 11:26:00,21.0,2026-04-04 11:13:00,2026-04-04 11:34:00,2026-04-04 12:17:00,2026-04-04 13:03:00,B17 A,464.0
2026-04-04,FH8014,2026-04-04 19:20:00,2026-04-04 18:53:00,-27.0,2026-04-04 19:25:00,2026-04-04 18:58:00,2026-04-04 19:09:00,2026-04-04 19:10:00,B9  A,19.0
2026-04-04,FH8116,2026-04-04 05:35:00,2026-04-04 05:11:00,-24.0,2026-04-04 05:43:00,2026-04-04 05:19:00,2026-04-04 05:28:00,2026-04-04 05:30:00,B27 A,15.0
2026-04-04,GQ800,2026-04-04 17:05:00,2026-04-04 17:19:00,14.0,2026-04-04 17:10:00,2026-04-04 17:24:00,2026-04-04 17:35:00,2026-04-04 17:36:00,A53 ,32.0
2026-04-04,GQ802,2026-04-05 00:00:00,2026-04-04 23:59:00,-1.0,2026-04-05 00:06:00,2026-04-05 00:05:00,2026-04-05 00:15:00,2026-04-05 00:17:00,A57 ,28.0
2026-04-04,GQ850,2026-04-04 13:50:00,2026-04-04 13:41:00,-9.0,2026-04-04 13:59:00,2026-04-04 13:50:00,2026-04-04 14:06:00,2026-04-04 14:09:00,A46 ,6.0
2026-04-04,HV9078,2026-04-05 03:25:00,2026-04-05 03:10:00,-15.0,2026-04-05 03:30:00,2026-04-05 03:15:00,2026-04-05 03:24:00,2026-04-05 03:26:00,A65 ,30.0
2026-04-04,HV9264,2026-04-04 18:55:00,2026-04-04 19:20:00,25.0,2026-04-04 19:01:00,2026-04-04 19:26:00,2026-04-04 19:46:00,2026-04-04 19:51:00,B36 A,112.0
2026-04-04,IB1299,2026-04-04 18:45:00,2026-04-04 18:35:00,-10.0,2026-04-04 18:49:00,2026-04-04 18:39:00,2026-04-04 18:52:00,2026-04-04 18:54:00,A61 ,39.0
2026-04-04,IB597,2026-04-04 15:25:00,2026-04-04 15:22:00,-3.0,2026-04-04 15:31:00,2026-04-04 15:28:00,2026-04-04 15:39:00,2026-04-04 15:42:00,A53 ,35.0
2026-04-04,IB601,2026-04-04 23:00:00,2026-04-04 22:48:00,-12.0,2026-04-04 23:06:00,2026-04-04 22:54:00,2026-04-04 23:09:00,2026-04-04 23:13:00,A51 ,67.0
2026-04-04,IB603,2026-04-05 02:30:00,2026-04-05 02:15:00,-15.0,2026-04-05 02:36:00,2026-04-05 02:21:00,2026-04-05 02:30:00,2026-04-05 02:33:00,A51 ,33.0
2026-04-04,KM3422,2026-04-04 21:10:00,2026-04-04 20:58:00,-12.0,2026-04-04 21:17:00,2026-04-04 21:05:00,2026-04-04 21:17:00,2026-04-04 21:19:00,A51 ,24.0
2026-04-04,KM420,2026-04-04 23:15:00,2026-04-04 22:54:00,-21.0,2026-04-04 23:21:00,2026-04-04 23:00:00,2026-04-04 23:17:00,2026-04-04 23:20:00,A61 ,107.0
2026-04-04,LH1004,2026-04-04 11:45:00,2026-04-04 11:41:00,-4.0,2026-04-04 11:51:00,2026-04-04 11:47:00,2026-04-04 12:07:00,2026-04-04 12:12:00,A43 ,23.0
2026-04-04,LO231,2026-04-05 02:35:00,2026-04-05 02:29:00,-6.0,2026-04-05 02:42:00,2026-04-05 02:36:00,2026-04-05 02:54:00,2026-04-05 02:56:00,A57 ,4.0
2026-04-04,LO233,2026-04-04 22:40:00,2026-04-04 22:39:00,-1.0,2026-04-04 22:46:00,2026-04-04 22:45:00,2026-04-04 23:03:00,2026-04-04 23:05:00,A49 ,40.0
2026-04-04,LO235,2026-04-04 13:25:00,2026-04-04 13:28:00,3.0,2026-04-04 13:30:00,2026-04-04 13:33:00,2026-04-04 13:51:00,2026-04-04 13:53:00,A47 ,10.0
2026-04-04,LX780,2026-04-04 18:15:00,2026-04-04 18:05:00,-10.0,2026-04-04 18:20:00,2026-04-04 18:10:00,2026-04-04 18:26:00,2026-04-04 18:27:00,A45 ,48.0
2026-04-04,LX786,2026-04-04 12:50:00,2026-04-04 12:47:00,-3.0,2026-04-04 12:56:00,2026-04-04 12:53:00,2026-04-04 13:08:00,2026-04-04 13:16:00,A45 ,41.0
2026-04-04,LX788,2026-04-04 22:35:00,2026-04-04 22:23:00,-12.0,2026-04-04 22:42:00,2026-04-04 22:30:00,2026-04-04 22:43:00,2026-04-04 22:48:00,A43 ,77.0
2026-04-04,ME215,2026-04-04 14:35:00,2026-04-04 14:22:00,-13.0,2026-04-04 14:40:00,2026-04-04 14:27:00,2026-04-04 14:47:00,2026-04-04 15:00:00,B5  A,146.0
2026-04-04,MS725,2026-04-04 18:45:00,2026-04-04 19:21:00,36.0,2026-04-04 18:50:00,2026-04-04 19:26:00,2026-04-04 19:48:00,2026-04-04 20:00:00,B7  A,215.0
2026-04-04,NH231,2026-04-04 21:35:00,2026-04-04 22:12:00,37.0,2026-04-04 21:40:00,2026-04-04 22:17:00,2026-04-04 22:34:00,2026-04-04 23:07:00,B5  A,255.0
2026-04-04,OS291,2026-04-04 13:05:00,2026-04-04 12:54:00,-11.0,2026-04-04 13:10:00,2026-04-04 12:59:00,2026-04-04 13:08:00,2026-04-04 13:10:00,A43 ,14.0
2026-04-04,OS293,2026-04-04 18:05:00,2026-04-04 18:00:00,-5.0,2026-04-04 18:09:00,2026-04-04 18:04:00,2026-04-04 18:14:00,2026-04-04 18:17:00,A47 ,29.0
2026-04-04,OS297,2026-04-04 23:10:00,2026-04-04 23:11:00,1.0,2026-04-04 23:16:00,2026-04-04 23:17:00,2026-04-04 23:27:00,2026-04-04 23:28:00,A45 ,21.0
2026-04-04,QS1000,2026-04-04 12:10:00,2026-04-04 11:50:00,-20.0,2026-04-04 12:16:00,2026-04-04 11:56:00,2026-04-04 12:14:00,2026-04-04 12:15:00,A51 ,2.0
2026-04-04,SK1593,2026-04-04 18:35:00,2026-04-04 18:44:00,9.0,2026-04-04 18:41:00,2026-04-04 18:50:00,2026-04-04 19:03:00,2026-04-04 19:05:00,A63 ,35.0
2026-04-04,SK593,2026-04-04 13:40:00,2026-04-04 13:19:00,-21.0,2026-04-04 13:45:00,2026-04-04 13:24:00,2026-04-04 13:37:00,2026-04-04 13:38:00,A51 ,35.0
2026-04-04,SK597,2026-04-04 23:50:00,2026-04-04 23:43:00,-7.0,2026-04-04 23:58:00,2026-04-04 23:51:00,2026-04-05 00:02:00,2026-04-05 00:04:00,A53 ,33.0
2026-04-04,SN1138,2026-04-05 03:15:00,2026-04-05 03:19:00,4.0,2026-04-05 03:20:00,2026-04-05 03:24:00,2026-04-05 03:37:00,2026-04-05 03:39:00,B28 A,63.0
2026-04-04,SN1574,2026-04-05 00:25:00,2026-04-05 00:29:00,4.0,2026-04-05 00:30:00,2026-04-05 00:34:00,2026-04-05 00:58:00,2026-04-05 01:03:00,A49 ,80.0
2026-04-04,SN2094,2026-04-04 17:15:00,2026-04-04 17:38:00,23.0,2026-04-04 17:21:00,2026-04-04 17:44:00,2026-04-04 18:09:00,2026-04-04 18:11:00,B14 A,48.0
2026-04-04,SN2104,2026-04-04 12:55:00,2026-04-04 12:52:00,-3.0,2026-04-04 12:59:00,2026-04-04 12:56:00,2026-04-04 13:26:00,2026-04-04 13:43:00,B7  A,10.0
2026-04-04,SN2258,2026-04-04 17:25:00,2026-04-04 18:08:00,43.0,2026-04-04 17:32:00,2026-04-04 18:15:00,2026-04-04 18:33:00,2026-04-04 18:34:00,A44 ,47.0
2026-04-04,SN2288,2026-04-04 12:45:00,2026-04-04 13:20:00,35.0,2026-04-04 12:49:00,2026-04-04 13:24:00,2026-04-04 13:37:00,2026-04-04 13:52:00,A54 ,18.0
2026-04-04,SN2298,2026-04-04 12:45:00,2026-04-04 12:46:00,1.0,2026-04-04 12:49:00,2026-04-04 12:50:00,2026-04-04 13:08:00,2026-04-04 13:11:00,A40 ,5.0
2026-04-04,SN241,2026-04-04 09:50:00,2026-04-04 09:35:00,-15.0,2026-04-04 09:57:00,2026-04-04 09:42:00,2026-04-04 09:58:00,2026-04-04 10:43:00,B37 A,48.0
2026-04-04,SN256,2026-04-04 09:10:00,2026-04-04 09:40:00,30.0,2026-04-04 09:20:00,2026-04-04 09:50:00,2026-04-04 10:17:00,2026-04-04 10:41:00,B40 A,93.0
2026-04-04,SN2582,2026-04-04 17:05:00,2026-04-04 16:59:00,-6.0,2026-04-04 17:08:00,2026-04-04 17:02:00,2026-04-04 17:15:00,2026-04-04 17:18:00,A42 ,45.0
2026-04-04,SN2592,2026-04-04 12:20:00,2026-04-04 12:05:00,-15.0,2026-04-04 12:24:00,2026-04-04 12:09:00,2026-04-04 12:21:00,2026-04-04 12:22:00,A59 ,8.0
2026-04-04,SN2608,2026-04-04 14:10:00,2026-04-04 14:00:00,-10.0,2026-04-04 14:17:00,2026-04-04 14:07:00,2026-04-04 14:55:00,2026-04-04 14:59:00,A50 ,41.0
2026-04-04,SN2614,2026-04-04 21:30:00,2026-04-04 21:22:00,-8.0,2026-04-04 21:33:00,2026-04-04 21:25:00,2026-04-04 21:45:00,2026-04-04 21:47:00,A44 ,42.0
2026-04-04,SN2624,2026-04-04 16:50:00,2026-04-04 16:42:00,-8.0,2026-04-04 16:59:00,2026-04-04 16:51:00,2026-04-04 17:00:00,2026-04-04 17:02:00,A48 ,12.0
2026-04-04,SN2630,2026-04-04 12:15:00,2026-04-04 12:07:00,-8.0,2026-04-04 12:18:00,2026-04-04 12:10:00,2026-04-04 12:29:00,2026-04-04 12:30:00,A48 ,2.0
2026-04-04,SN2644,2026-04-04 17:10:00,2026-04-04 16:56:00,-14.0,2026-04-04 17:13:00,2026-04-04 16:59:00,2026-04-04 17:18:00,2026-04-04 17:20:00,A46 ,55.0
2026-04-04,SN2646,2026-04-04 20:15:00,2026-04-04 20:12:00,-3.0,2026-04-04 20:22:00,2026-04-04 20:19:00,2026-04-04 20:35:00,2026-04-04 20:37:00,A47 ,26.0
2026-04-04,SN2652,2026-04-05 02:55:00,2026-04-05 03:08:00,13.0,2026-04-05 03:03:00,2026-04-05 03:16:00,2026-04-05 03:34:00,2026-04-05 03:37:00,A48 ,65.0
2026-04-04,SN2712,2026-04-04 13:35:00,2026-04-04 13:31:00,-4.0,2026-04-04 13:40:00,2026-04-04 13:36:00,2026-04-04 14:05:00,2026-04-04 14:06:00,A59 ,28.0
2026-04-04,SN2714,2026-04-04 16:45:00,2026-04-04 16:44:00,-1.0,2026-04-04 16:53:00,2026-04-04 16:52:00,2026-04-04 17:21:00,2026-04-04 17:23:00,A54 ,43.0
2026-04-04,SN2722,2026-04-04 22:30:00,2026-04-04 22:56:00,26.0,2026-04-04 22:33:00,2026-04-04 22:59:00,2026-04-04 23:27:00,2026-04-04 23:36:00,A40 ,62.0
2026-04-04,SN2726,2026-04-04 12:20:00,2026-04-04 12:20:00,0.0,2026-04-04 12:23:00,2026-04-04 12:23:00,2026-04-04 12:54:00,2026-04-04 12:56:00,A50 ,14.0
2026-04-04,SN2810,2026-04-04 17:20:00,2026-04-04 17:10:00,-10.0,2026-04-04 17:26:00,2026-04-04 17:16:00,2026-04-04 17:34:00,2026-04-04 17:36:00,A56 ,29.0
2026-04-04,SN2816,2026-04-04 12:20:00,2026-04-04 11:58:00,-22.0,2026-04-04 12:23:00,2026-04-04 12:01:00,2026-04-04 12:18:00,2026-04-04 12:20:00,A42 ,1.0
2026-04-04,SN2830,2026-04-04 12:35:00,2026-04-04 12:36:00,1.0,2026-04-04 12:39:00,2026-04-04 12:40:00,2026-04-04 12:58:00,2026-04-04 12:59:00,A58 ,14.0
2026-04-04,SN2902,2026-04-04 15:05:00,2026-04-04 15:17:00,12.0,2026-04-04 15:15:00,2026-04-04 15:27:00,2026-04-04 15:45:00,2026-04-04 15:47:00,A52 ,18.0
2026-04-04,SN3132,2026-04-05 01:15:00,2026-04-05 01:59:00,44.0,2026-04-05 01:18:00,2026-04-05 02:02:00,2026-04-05 02:12:00,2026-04-05 02:14:00,A54 ,29.0
2026-04-04,SN3140,2026-04-04 18:05:00,2026-04-04 17:52:00,-13.0,2026-04-04 18:09:00,2026-04-04 17:56:00,2026-04-04 18:05:00,2026-04-04 18:06:00,A64 ,17.0
2026-04-04,SN3148,2026-04-04 18:45:00,2026-04-04 18:47:00,2.0,2026-04-04 18:53:00,2026-04-04 18:55:00,2026-04-04 19:11:00,2026-04-04 19:14:00,A48 ,43.0
2026-04-04,SN3154,2026-04-04 14:10:00,2026-04-04 14:06:00,-4.0,2026-04-04 14:18:00,2026-04-04 14:14:00,2026-04-04 14:35:00,2026-04-04 14:37:00,A40 ,17.0
2026-04-04,SN3176,2026-04-04 16:25:00,2026-04-04 21:41:00,316.0,2026-04-04 16:29:00,2026-04-04 21:45:00,2026-04-04 22:05:00,2026-04-04 22:09:00,A56 ,64.0
2026-04-04,SN3182,2026-04-05 00:20:00,2026-04-05 00:16:00,-4.0,2026-04-05 00:24:00,2026-04-05 00:20:00,2026-04-05 00:38:00,2026-04-05 00:41:00,A58 ,57.0
2026-04-04,SN3202,2026-04-04 18:20:00,2026-04-04 18:18:00,-2.0,2026-04-04 18:26:00,2026-04-04 18:24:00,2026-04-04 18:45:00,2026-04-04 18:49:00,A62 ,43.0
2026-04-04,SN3208,2026-04-04 12:40:00,2026-04-04 12:33:00,-7.0,2026-04-04 12:46:00,2026-04-04 12:39:00,2026-04-04 12:57:00,2026-04-04 12:58:00,A49 ,6.0
2026-04-04,SN3238,2026-04-04 22:30:00,2026-04-04 21:54:00,-36.0,2026-04-04 22:34:00,2026-04-04 21:58:00,2026-04-04 22:10:00,2026-04-04 22:11:00,A65 ,20.0
2026-04-04,SN3246,2026-04-04 17:25:00,2026-04-04 17:24:00,-1.0,2026-04-04 17:33:00,2026-04-04 17:32:00,2026-04-04 17:48:00,2026-04-04 17:49:00,A52 ,37.0
2026-04-04,SN3256,2026-04-04 18:00:00,2026-04-04 17:45:00,-15.0,2026-04-04 18:04:00,2026-04-04 17:49:00,2026-04-04 18:07:00,2026-04-04 18:08:00,A59 ,15.0
2026-04-04,SN3344,2026-04-05 00:15:00,2026-04-05 01:05:00,50.0,2026-04-05 00:19:00,2026-04-05 01:09:00,2026-04-05 01:18:00,2026-04-05 01:19:00,A56 ,5.0
2026-04-04,SN358,2026-04-04 10:15:00,2026-04-04 11:07:00,52.0,2026-04-04 10:21:00,2026-04-04 11:13:00,2026-04-04 11:43:00,2026-04-04 12:03:00,B38 A,126.0
2026-04-04,SN3588,2026-04-04 18:35:00,2026-04-04 18:58:00,23.0,2026-04-04 18:42:00,2026-04-04 19:05:00,2026-04-04 19:29:00,2026-04-04 19:35:00,A46 ,33.0
2026-04-04,SN3598,2026-04-04 19:15:00,2026-04-04 19:31:00,16.0,2026-04-04 19:22:00,2026-04-04 19:38:00,2026-04-04 19:57:00,2026-04-04 19:58:00,A56 ,55.0
2026-04-04,SN3604,2026-04-04 12:25:00,2026-04-04 12:14:00,-11.0,2026-04-04 12:28:00,2026-04-04 12:17:00,2026-04-04 12:36:00,2026-04-04 12:40:00,A52 ,10.0
2026-04-04,SN3618,2026-04-04 19:30:00,2026-04-04 19:11:00,-19.0,2026-04-04 19:38:00,2026-04-04 19:19:00,2026-04-04 19:36:00,2026-04-04 19:38:00,A40 ,86.0
2026-04-04,SN3622,2026-04-04 22:10:00,2026-04-04 21:58:00,-12.0,2026-04-04 22:14:00,2026-04-04 22:02:00,2026-04-04 22:20:00,2026-04-04 22:23:00,A50 ,71.0
2026-04-04,SN3632,2026-04-04 13:30:00,2026-04-04 13:26:00,-4.0,2026-04-04 13:35:00,2026-04-04 13:31:00,2026-04-04 13:49:00,2026-04-04 14:00:00,A57 ,9.0
2026-04-04,SN3634,2026-04-04 14:55:00,2026-04-04 14:53:00,-2.0,2026-04-04 14:59:00,2026-04-04 14:57:00,2026-04-04 15:28:00,2026-04-04 15:29:00,A59 ,7.0
2026-04-04,SN3668,2026-04-04 17:50:00,2026-04-04 17:48:00,-2.0,2026-04-04 17:57:00,2026-04-04 17:55:00,2026-04-04 18:13:00,2026-04-04 18:16:00,A40 ,62.0
2026-04-04,SN3704,2026-04-04 21:15:00,2026-04-04 21:14:00,-1.0,2026-04-04 21:18:00,2026-04-04 21:17:00,2026-04-04 21:33:00,2026-04-04 21:36:00,A46 ,76.0
2026-04-04,SN3712,2026-04-04 18:00:00,2026-04-04 17:42:00,-18.0,2026-04-04 18:06:00,2026-04-04 17:48:00,2026-04-04 17:58:00,2026-04-04 17:59:00,A58 ,24.0
2026-04-04,SN3734,2026-04-04 16:50:00,2026-04-04 16:39:00,-11.0,2026-04-04 16:57:00,2026-04-04 16:46:00,2026-04-04 17:00:00,2026-04-04 17:02:00,A50 ,32.0
2026-04-04,SN3736,2026-04-04 22:25:00,2026-04-04 22:53:00,28.0,2026-04-04 22:29:00,2026-04-04 22:57:00,2026-04-04 23:25:00,2026-04-04 23:34:00,A48 ,99.0
2026-04-04,SN3738,2026-04-05 03:10:00,2026-04-05 03:05:00,-5.0,2026-04-05 03:14:00,2026-04-05 03:09:00,2026-04-05 03:30:00,2026-04-05 03:34:00,A67 ,77.0
2026-04-04,SN3740,2026-04-05 01:10:00,2026-04-05 01:40:00,30.0,2026-04-05 01:14:00,2026-04-05 01:44:00,2026-04-05 02:06:00,2026-04-05 02:09:00,A68 ,80.0
2026-04-04,SN3766,2026-04-04 23:50:00,2026-04-04 23:34:00,-16.0,2026-04-04 23:53:00,2026-04-04 23:37:00,2026-04-05 00:01:00,2026-04-05 00:38:00,A44 ,96.0
2026-04-04,SN3768,2026-04-05 00:25:00,2026-04-05 00:14:00,-11.0,2026-04-05 00:29:00,2026-04-05 00:18:00,2026-04-05 00:32:00,2026-04-05 00:38:00,A66 ,37.0
2026-04-04,SN3772,2026-04-04 15:35:00,2026-04-04 15:30:00,-5.0,2026-04-04 15:43:00,2026-04-04 15:38:00,2026-04-04 15:58:00,2026-04-04 16:01:00,A40 ,45.0
2026-04-04,SN3774,2026-04-05 03:10:00,2026-04-05 03:13:00,3.0,2026-04-05 03:17:00,2026-04-05 03:20:00,2026-04-05 03:34:00,2026-04-05 03:36:00,A44 ,36.0
2026-04-04,SN3780,2026-04-04 22:00:00,2026-04-04 21:43:00,-17.0,2026-04-04 22:04:00,2026-04-04 21:47:00,2026-04-04 22:11:00,2026-04-04 22:15:00,A52 ,63.0
2026-04-04,SN3782,2026-04-05 03:30:00,2026-04-05 03:44:00,14.0,2026-04-05 03:37:00,2026-04-05 03:51:00,2026-04-05 05:15:00,2026-04-05 05:18:00,A68 ,113.0
2026-04-04,SN3784,2026-04-05 03:20:00,2026-04-05 03:15:00,-5.0,2026-04-05 03:25:00,2026-04-05 03:20:00,2026-04-05 03:34:00,2026-04-05 03:37:00,A59 ,61.0
2026-04-04,SN3802,2026-04-04 20:00:00,2026-04-04 19:51:00,-9.0,2026-04-04 20:06:00,2026-04-04 19:57:00,2026-04-04 20:18:00,2026-04-04 20:21:00,A54 ,75.0
2026-04-04,SN3806,2026-04-05 02:40:00,2026-04-05 02:25:00,-15.0,2026-04-05 02:44:00,2026-04-05 02:29:00,2026-04-05 02:40:00,2026-04-05 02:42:00,A62 ,27.0
2026-04-04,SN3816,2026-04-04 19:40:00,2026-04-04 19:45:00,5.0,2026-04-04 19:46:00,2026-04-04 19:51:00,2026-04-04 20:09:00,2026-04-04 20:13:00,A44 ,72.0
2026-04-04,SN3820,2026-04-05 03:40:00,2026-04-05 03:42:00,2.0,2026-04-05 03:47:00,2026-04-05 03:49:00,2026-04-05 03:56:00,2026-04-05 03:58:00,A60 ,18.0
2026-04-04,SN3828,2026-04-05 03:50:00,2026-04-05 03:39:00,-11.0,2026-04-05 03:55:00,2026-04-05 03:44:00,2026-04-05 05:07:00,2026-04-05 05:13:00,A63 ,83.0
2026-04-04,SN3886,2026-04-05 03:10:00,2026-04-05 02:58:00,-12.0,2026-04-05 03:16:00,2026-04-05 03:04:00,2026-04-05 03:22:00,2026-04-05 03:23:00,B14 A,10.0
2026-04-04,SN467,2026-04-04 10:45:00,2026-04-04 11:00:00,15.0,2026-04-04 10:49:00,2026-04-04 11:04:00,2026-04-04 11:20:00,2026-04-04 11:48:00,B11 A,79.0
2026-04-04,SN502,2026-04-04 11:40:00,2026-04-04 10:52:00,-48.0,2026-04-04 11:44:00,2026-04-04 10:56:00,2026-04-04 11:09:00,2026-04-04 11:30:00,B37 A,97.0
2026-04-04,SQ304,2026-04-04 11:25:00,2026-04-04 11:09:00,-16.0,2026-04-04 11:30:00,2026-04-04 11:14:00,2026-04-04 11:31:00,2026-04-04 12:29:00,B31 A,306.0
2026-04-04,TB1014,2026-04-04 16:45:00,2026-04-04 16:35:00,-10.0,2026-04-04 16:51:00,2026-04-04 16:41:00,2026-04-04 16:52:00,2026-04-04 16:54:00,A51 ,35.0
2026-04-04,TB1112,2026-04-04 15:50:00,2026-04-04 16:05:00,15.0,2026-04-04 15:57:00,2026-04-04 16:12:00,2026-04-04 16:37:00,2026-04-04 16:40:00,A57 ,93.0
2026-04-04,TB1135,2026-04-04 17:25:00,2026-04-04 17:28:00,3.0,2026-04-04 17:30:00,2026-04-04 17:33:00,2026-04-04 18:14:00,2026-04-04 18:17:00,A57 ,38.0
2026-04-04,TB1502,2026-04-05 03:50:00,2026-04-05 05:59:00,129.0,2026-04-05 03:55:00,2026-04-05 06:04:00,2026-04-05 06:21:00,2026-04-05 06:25:00,A61 ,74.0
2026-04-04,TB1554,2026-04-04 20:45:00,2026-04-04 20:47:00,2.0,2026-04-04 20:50:00,2026-04-04 20:52:00,2026-04-04 21:14:00,2026-04-04 21:19:00,A64 ,109.0
2026-04-04,TB1702,2026-04-05 02:20:00,2026-04-05 02:09:00,-11.0,2026-04-05 02:29:00,2026-04-05 02:18:00,2026-04-05 02:41:00,2026-04-05 02:44:00,A43 ,104.0
2026-04-04,TB1704,2026-04-05 02:50:00,2026-04-05 02:51:00,1.0,2026-04-05 02:56:00,2026-04-05 02:57:00,2026-04-05 03:17:00,2026-04-05 03:23:00,A53 ,76.0
2026-04-04,TB1756,2026-04-04 20:10:00,2026-04-04 20:06:00,-4.0,2026-04-04 20:17:00,2026-04-04 20:13:00,2026-04-04 20:29:00,2026-04-04 20:36:00,A43 ,137.0
2026-04-04,TB1758,2026-04-05 03:25:00,2026-04-05 03:34:00,9.0,2026-04-05 03:33:00,2026-04-05 03:42:00,2026-04-05 05:14:00,2026-04-05 05:18:00,A66 ,123.0
2026-04-04,TB2031,2026-04-05 00:25:00,2026-04-05 00:02:00,-23.0,2026-04-05 00:32:00,2026-04-05 00:09:00,2026-04-05 00:26:00,2026-04-05 00:30:00,B36 A,170.0
2026-04-04,TB2612,2026-04-04 06:40:00,2026-04-04 06:31:00,-9.0,2026-04-04 06:49:00,2026-04-04 06:40:00,2026-04-04 06:47:00,2026-04-04 06:48:00,B15 A,35.0
2026-04-04,TB2614,2026-04-05 01:35:00,2026-04-05 01:21:00,-14.0,2026-04-05 01:40:00,2026-04-05 01:26:00,2026-04-05 01:46:00,2026-04-05 01:49:00,B11 A,118.0
